InvoiceNo,CustomerID,InvoiceDate,Country,StockCode,Description,Quantity,UnitPrice,Revenue,Date,DateID
555724,15737.0,2011-06-06 16:22:00,United Kingdom,23112,PARISIENNE CURIO CABINET,2,7.5,15.0,2011-06-06 16:22:00,7194
555725,15737.0,2011-06-06 16:23:00,United Kingdom,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,8.5,17.0,2011-06-06 16:23:00,7195
555726,12540.0,2011-06-06 16:23:00,Spain,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,4.15,16.6,2011-06-06 16:23:00,7195
555728,17252.0,2011-06-06 16:41:00,United Kingdom,22949,36 DOILIES DOLLY GIRL,1,1.45,1.45,2011-06-06 16:41:00,7196
555731,16655.0,2011-06-07 07:49:00,United Kingdom,22847,BREAD BIN DINER STYLE IVORY,4,14.95,59.8,2011-06-07 07:49:00,7197
555732,14542.0,2011-06-07 08:19:00,United Kingdom,22429,ENAMEL MEASURING JUG CREAM,4,4.25,17.0,2011-06-07 08:19:00,7198
555733,16839.0,2011-06-07 08:21:00,United Kingdom,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,1.25,90.0,2011-06-07 08:21:00,7199
555734,17696.0,2011-06-07 08:21:00,United Kingdom,84971S,SMALL HEART FLOWERS HOOK ,24,0.85,20.4,2011-06-07 08:21:00,7199
555735,13327.0,2011-06-07 08:54:00,United Kingdom,21928,JUMBO BAG SCANDINAVIAN PAISLEY,30,1.95,58.5,2011-06-07 08:54:00,7200
555736,17730.0,2011-06-07 09:13:00,United Kingdom,22469,HEART OF WICKER SMALL,24,1.45,34.8,2011-06-07 09:13:00,7201
555737,16153.0,2011-06-07 09:19:00,United Kingdom,22979,PANTRY WASHING UP BRUSH,12,1.45,17.4,2011-06-07 09:19:00,7202
555738,16825.0,2011-06-07 09:44:00,United Kingdom,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,0.65,93.60000000000001,2011-06-07 09:44:00,7203
555739,12380.0,2011-06-07 09:49:00,Belgium,23206,LUNCH BAG APPLE DESIGN,10,1.65,16.5,2011-06-07 09:49:00,7204
555740,18226.0,2011-06-07 09:51:00,United Kingdom,20984,12 PENCILS TALL TUBE POSY,48,0.85,40.8,2011-06-07 09:51:00,7205
555741,16817.0,2011-06-07 10:05:00,United Kingdom,23094,LE GRAND TRAY CHIC SET,1,12.5,12.5,2011-06-07 10:05:00,7206
555742,16949.0,2011-06-07 10:34:00,United Kingdom,84944,SET OF 6 KASHMIR FOLKART BAUBLES,24,4.25,102.0,2011-06-07 10:34:00,7207
555743,12868.0,2011-06-07 10:42:00,United Kingdom,23173,REGENCY TEAPOT ROSES ,2,8.15,16.3,2011-06-07 10:42:00,7208
555744,18072.0,2011-06-07 10:44:00,United Kingdom,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,1.25,15.0,2011-06-07 10:44:00,7209
555745,14462.0,2011-06-07 10:46:00,United Kingdom,22485,SET OF 2 WOODEN MARKET CRATES,2,12.75,25.5,2011-06-07 10:46:00,7210
555746,14606.0,2011-06-07 10:55:00,United Kingdom,20668,DISCO BALL CHRISTMAS DECORATION,6,0.1,0.6000000000000001,2011-06-07 10:55:00,7211
555751,16462.0,2011-06-07 11:07:00,United Kingdom,22487,WHITE WOOD GARDEN PLANT LADDER,4,9.95,39.8,2011-06-07 11:07:00,7212
555759,13220.0,2011-06-07 11:10:00,United Kingdom,21922,UNION STRIPE WITH FRINGE  HAMMOCK,24,7.95,190.8,2011-06-07 11:10:00,7213
555798,16422.0,2011-06-07 11:32:00,United Kingdom,21094,SET/6 RED SPOTTY PAPER PLATES,96,0.85,81.6,2011-06-07 11:32:00,7214
555808,14867.0,2011-06-07 11:39:00,United Kingdom,23167,SMALL CERAMIC TOP STORAGE JAR ,24,0.69,16.56,2011-06-07 11:39:00,7215
555810,17091.0,2011-06-07 11:39:00,United Kingdom,23207,LUNCH BAG ALPHABET DESIGN,10,1.65,16.5,2011-06-07 11:39:00,7215
555813,13643.0,2011-06-07 11:40:00,United Kingdom,20724,RED RETROSPOT CHARLOTTE BAG,10,0.85,8.5,2011-06-07 11:40:00,7216
555815,13089.0,2011-06-07 11:47:00,United Kingdom,84978,HANGING HEART JAR T-LIGHT HOLDER,24,1.25,30.0,2011-06-07 11:47:00,7217
555816,13089.0,2011-06-07 11:49:00,United Kingdom,82494L,WOODEN FRAME ANTIQUE WHITE ,16,2.55,40.8,2011-06-07 11:49:00,7218
555817,17091.0,2011-06-07 11:51:00,United Kingdom,23298,SPOTTY BUNTING,3,4.95,14.850000000000001,2011-06-07 11:51:00,7219
555818,13784.0,2011-06-07 11:59:00,United Kingdom,23163,REGENCY SUGAR TONGS,24,2.49,59.760000000000005,2011-06-07 11:59:00,7220
555819,15073.0,2011-06-07 12:00:00,United Kingdom,23108,SET OF 10 LED DOLLY LIGHTS,12,6.25,75.0,2011-06-07 12:00:00,7221
555820,16133.0,2011-06-07 12:01:00,United Kingdom,10133,COLOURING PENCILS BROWN TUBE,20,0.85,17.0,2011-06-07 12:01:00,7222
555829,13330.0,2011-06-07 12:18:00,United Kingdom,23080,RED METAL BOX TOP SECRET,4,8.25,33.0,2011-06-07 12:18:00,7223
555832,15969.0,2011-06-07 12:19:00,United Kingdom,22193,RED DINER WALL CLOCK,4,8.5,34.0,2011-06-07 12:19:00,7224
555834,12891.0,2011-06-07 12:31:00,United Kingdom,21495,SKULLS AND CROSSBONES WRAP,250,0.42,105.0,2011-06-07 12:31:00,7225
555835,14525.0,2011-06-07 12:34:00,United Kingdom,22796,PHOTO FRAME 3 CLASSIC HANGING,1,9.95,9.95,2011-06-07 12:34:00,7226
555836,13098.0,2011-06-07 12:36:00,United Kingdom,84212,"ASSORTED FLOWER COLOUR ""LEIS""",96,0.65,62.400000000000006,2011-06-07 12:36:00,7227
555839,13283.0,2011-06-07 12:39:00,United Kingdom,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,8.5,2011-06-07 12:39:00,7228
555840,15805.0,2011-06-07 12:46:00,United Kingdom,22992,REVOLVER WOODEN RULER ,36,1.95,70.2,2011-06-07 12:46:00,7229
555841,14583.0,2011-06-07 12:47:00,United Kingdom,21881,CUTE CATS TAPE,1,0.65,0.65,2011-06-07 12:47:00,7230
555842,17874.0,2011-06-07 12:54:00,United Kingdom,23066,SMALL DECO JEWELLERY STAND,4,8.25,33.0,2011-06-07 12:54:00,7231
555843,12584.0,2011-06-07 13:00:00,Italy,48138,DOORMAT UNION FLAG,2,7.95,15.9,2011-06-07 13:00:00,7232
555844,14711.0,2011-06-07 13:10:00,United Kingdom,22928,YELLOW GIANT GARDEN THERMOMETER,2,5.95,11.9,2011-06-07 13:10:00,7233
555845,17015.0,2011-06-07 13:19:00,United Kingdom,22046,TEA PARTY  WRAPPING PAPER ,25,0.42,10.5,2011-06-07 13:19:00,7234
555846,14180.0,2011-06-07 13:21:00,United Kingdom,21533,RETROSPOT LARGE MILK JUG,3,4.95,14.850000000000001,2011-06-07 13:21:00,7235
555847,14880.0,2011-06-07 13:27:00,United Kingdom,22781,GUMBALL MAGAZINE RACK,2,7.65,15.3,2011-06-07 13:27:00,7236
555848,16081.0,2011-06-07 13:31:00,United Kingdom,22469,HEART OF WICKER SMALL,12,1.45,17.4,2011-06-07 13:31:00,7237
555849,13266.0,2011-06-07 13:33:00,United Kingdom,20996,JAZZ HEARTS ADDRESS BOOK,24,0.42,10.08,2011-06-07 13:33:00,7238
555850,16550.0,2011-06-07 13:35:00,United Kingdom,22197,SMALL POPCORN HOLDER,15,0.72,10.799999999999999,2011-06-07 13:35:00,7239
555851,13050.0,2011-06-07 13:37:00,United Kingdom,22973,CHILDREN'S CIRCUS PARADE MUG,3,1.65,4.949999999999999,2011-06-07 13:37:00,7240
555852,17429.0,2011-06-07 13:38:00,United Kingdom,23284,DOORMAT KEEP CALM AND COME IN,2,6.75,13.5,2011-06-07 13:38:00,7241
555853,14375.0,2011-06-07 13:44:00,United Kingdom,22083,PAPER CHAIN KIT RETROSPOT,1,2.95,2.95,2011-06-07 13:44:00,7242
555854,12748.0,2011-06-07 13:47:00,United Kingdom,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,3,1.65,4.949999999999999,2011-06-07 13:47:00,7243
555855,15311.0,2011-06-07 13:56:00,United Kingdom,23205,CHARLOTTE BAG VINTAGE ALPHABET ,100,0.85,85.0,2011-06-07 13:56:00,7244
555856,17124.0,2011-06-07 14:02:00,United Kingdom,23284,DOORMAT KEEP CALM AND COME IN,2,6.75,13.5,2011-06-07 14:02:00,7245
555857,16393.0,2011-06-07 14:03:00,United Kingdom,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,5,0.55,2.75,2011-06-07 14:03:00,7246
555858,14911.0,2011-06-07 14:12:00,EIRE,21471,STRAWBERRY RAFFIA FOOD COVER,6,3.75,22.5,2011-06-07 14:12:00,7247
555859,17987.0,2011-06-07 14:22:00,United Kingdom,15034,PAPER POCKET TRAVELING FAN ,12,0.14,1.6800000000000002,2011-06-07 14:22:00,7248
555861,12990.0,2011-06-07 14:27:00,United Kingdom,21931,JUMBO STORAGE BAG SUKI,20,1.95,39.0,2011-06-07 14:27:00,7249
555862,12757.0,2011-06-07 14:28:00,Portugal,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,1.95,19.5,2011-06-07 14:28:00,7250
555863,17026.0,2011-06-07 14:28:00,United Kingdom,20754,RETROSPOT RED WASHING UP GLOVES,72,2.1,151.20000000000002,2011-06-07 14:28:00,7250
555865,14530.0,2011-06-07 14:30:00,United Kingdom,22460,EMBOSSED GLASS TEALIGHT HOLDER,6,1.25,7.5,2011-06-07 14:30:00,7251
555866,16841.0,2011-06-07 14:38:00,United Kingdom,22211,WOOD STAMP SET FLOWERS,12,1.65,19.799999999999997,2011-06-07 14:38:00,7252
555870,17707.0,2011-06-07 15:03:00,United Kingdom,79000,MOROCCAN TEA GLASS,60,0.85,51.0,2011-06-07 15:03:00,7253
555871,18073.0,2011-06-07 15:04:00,United Kingdom,84946,ANTIQUE SILVER TEA GLASS ETCHED,216,1.25,270.0,2011-06-07 15:04:00,7254
555872,13395.0,2011-06-07 15:04:00,United Kingdom,17136A,BLUE STONES ON WIRE FOR CANDLE,24,0.21,5.04,2011-06-07 15:04:00,7254
555875,12748.0,2011-06-07 15:17:00,United Kingdom,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,2.55,2.55,2011-06-07 15:17:00,7255
555876,15799.0,2011-06-07 15:28:00,United Kingdom,16045,POPART WOODEN PENCILS ASST,100,0.12,12.0,2011-06-07 15:28:00,7256
555884,17389.0,2011-06-07 15:44:00,United Kingdom,85099B,JUMBO BAG RED RETROSPOT,10,1.65,16.5,2011-06-07 15:44:00,7257
555896,15640.0,2011-06-07 16:04:00,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,2011-06-07 16:04:00,7258
555916,14958.0,2011-06-07 16:16:00,United Kingdom,23118,PARISIENNE JEWELLERY DRAWER ,1,7.5,7.5,2011-06-07 16:16:00,7259
555917,17854.0,2011-06-07 16:21:00,United Kingdom,22082,RIBBON REEL STRIPES DESIGN ,5,1.65,8.25,2011-06-07 16:21:00,7260
555918,16098.0,2011-06-07 16:21:00,United Kingdom,23094,LE GRAND TRAY CHIC SET,6,12.5,75.0,2011-06-07 16:21:00,7260
555920,18102.0,2011-06-07 16:35:00,United Kingdom,22783,SET 3 WICKER OVAL BASKETS W LIDS,74,16.95,1254.3,2011-06-07 16:35:00,7261
555921,15449.0,2011-06-07 16:42:00,United Kingdom,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,48,0.65,31.200000000000003,2011-06-07 16:42:00,7262
555928,12383.0,2011-06-08 08:02:00,Belgium,22487,WHITE WOOD GARDEN PLANT LADDER,4,9.95,39.8,2011-06-08 08:02:00,7263
555929,16525.0,2011-06-08 08:12:00,United Kingdom,48187,DOORMAT NEW ENGLAND,10,7.95,79.5,2011-06-08 08:12:00,7264
555930,14745.0,2011-06-08 08:26:00,United Kingdom,20728,LUNCH BAG CARS BLUE,10,1.65,16.5,2011-06-08 08:26:00,7265
555931,17828.0,2011-06-08 08:31:00,Malta,22784,LANTERN CREAM GAZEBO ,3,4.95,14.850000000000001,2011-06-08 08:31:00,7266
555932,14217.0,2011-06-08 08:46:00,United Kingdom,21115,ROSE CARAVAN DOORSTOP,2,6.75,13.5,2011-06-08 08:46:00,7267
555933,12567.0,2011-06-08 08:49:00,France,23207,LUNCH BAG ALPHABET DESIGN,10,1.65,16.5,2011-06-08 08:49:00,7268
555934,15061.0,2011-06-08 08:51:00,United Kingdom,48184,DOORMAT ENGLISH ROSE ,20,7.95,159.0,2011-06-08 08:51:00,7269
555936,12567.0,2011-06-08 09:16:00,France,23232,WRAP VINTAGE PETALS  DESIGN,25,0.42,10.5,2011-06-08 09:16:00,7270
555937,12683.0,2011-06-08 09:39:00,France,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,0.55,13.200000000000001,2011-06-08 09:39:00,7271
555938,14257.0,2011-06-08 09:58:00,United Kingdom,22776,SWEETHEART CAKESTAND 3 TIER,3,9.95,29.849999999999998,2011-06-08 09:58:00,7272
555939,17659.0,2011-06-08 09:58:00,United Kingdom,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,19.799999999999997,2011-06-08 09:58:00,7272
555940,14191.0,2011-06-08 10:10:00,United Kingdom,15058A,BLUE POLKADOT GARDEN PARASOL,10,7.95,79.5,2011-06-08 10:10:00,7273
555941,12726.0,2011-06-08 10:10:00,France,22620,4 TRADITIONAL SPINNING TOPS,24,1.25,30.0,2011-06-08 10:10:00,7273
555942,15743.0,2011-06-08 10:14:00,United Kingdom,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,1.25,15.0,2011-06-08 10:14:00,7274
555943,13520.0,2011-06-08 10:15:00,Switzerland,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,2.95,141.60000000000002,2011-06-08 10:15:00,7275
555944,16955.0,2011-06-08 10:36:00,United Kingdom,47590B,PINK HAPPY BIRTHDAY BUNTING,3,5.45,16.35,2011-06-08 10:36:00,7276
555945,17409.0,2011-06-08 10:36:00,United Kingdom,22849,BREAD BIN DINER STYLE MINT,4,16.95,67.8,2011-06-08 10:36:00,7276
555946,17238.0,2011-06-08 10:43:00,United Kingdom,20674,GREEN POLKADOT BOWL,2,1.25,2.5,2011-06-08 10:43:00,7277
555947,14911.0,2011-06-08 10:45:00,EIRE,37340,MULTICOLOUR SPRING FLOWER MUG,48,0.85,40.8,2011-06-08 10:45:00,7278
555948,13752.0,2011-06-08 10:49:00,United Kingdom,84946,ANTIQUE SILVER TEA GLASS ETCHED,36,1.25,45.0,2011-06-08 10:49:00,7279
555949,16626.0,2011-06-08 10:50:00,United Kingdom,21668,RED STRIPE CERAMIC DRAWER KNOB,24,1.25,30.0,2011-06-08 10:50:00,7280
555950,17966.0,2011-06-08 10:51:00,United Kingdom,23232,WRAP VINTAGE PETALS  DESIGN,50,0.42,21.0,2011-06-08 10:51:00,7281
555979,15039.0,2011-06-08 11:18:00,United Kingdom,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,12,8.5,102.0,2011-06-08 11:18:00,7282
556009,18221.0,2011-06-08 11:37:00,United Kingdom,21172,PARTY METAL SIGN ,12,1.45,17.4,2011-06-08 11:37:00,7283
556010,17414.0,2011-06-08 11:43:00,United Kingdom,16016,LARGE CHINESE STYLE SCISSOR,20,0.85,17.0,2011-06-08 11:43:00,7284
556016,18092.0,2011-06-08 11:54:00,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,16,10.95,175.2,2011-06-08 11:54:00,7285
556017,15382.0,2011-06-08 11:56:00,United Kingdom,21976,PACK OF 60 MUSHROOM CAKE CASES,24,0.55,13.200000000000001,2011-06-08 11:56:00,7286
556018,15382.0,2011-06-08 11:57:00,United Kingdom,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,0.55,13.200000000000001,2011-06-08 11:57:00,7287
556019,18092.0,2011-06-08 12:02:00,United Kingdom,23172,REGENCY TEA PLATE PINK,12,1.65,19.799999999999997,2011-06-08 12:02:00,7288
556020,13571.0,2011-06-08 12:03:00,United Kingdom,22189,CREAM HEART CARD HOLDER,3,3.95,11.850000000000001,2011-06-08 12:03:00,7289
556021,12921.0,2011-06-08 12:03:00,United Kingdom,22178,VICTORIAN GLASS HANGING T-LIGHT,12,1.25,15.0,2011-06-08 12:03:00,7289
556022,12921.0,2011-06-08 12:04:00,United Kingdom,23245,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,2011-06-08 12:04:00,7290
556023,14527.0,2011-06-08 12:21:00,United Kingdom,20685,DOORMAT RED RETROSPOT,1,7.95,7.95,2011-06-08 12:21:00,7291
556024,12808.0,2011-06-08 12:21:00,Portugal,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2.55,15.299999999999999,2011-06-08 12:21:00,7291
556032,15159.0,2011-06-08 12:35:00,United Kingdom,85132B,CHARLIE AND LOLA TABLE TINS,24,9.95,238.79999999999998,2011-06-08 12:35:00,7292
556034,16672.0,2011-06-08 12:36:00,United Kingdom,22467,GUMBALL COAT RACK,72,2.55,183.6,2011-06-08 12:36:00,7293
556035,15159.0,2011-06-08 12:36:00,United Kingdom,16218,CARTOON  PENCIL SHARPENERS,80,0.16,12.8,2011-06-08 12:36:00,7293
556036,15159.0,2011-06-08 12:37:00,United Kingdom,23245,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,2011-06-08 12:37:00,7294
556038,13184.0,2011-06-08 12:38:00,United Kingdom,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,0.95,2011-06-08 12:38:00,7295
556039,13001.0,2011-06-08 12:40:00,United Kingdom,47566,PARTY BUNTING,50,4.65,232.50000000000003,2011-06-08 12:40:00,7296
556040,14622.0,2011-06-08 12:42:00,United Kingdom,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,1.95,19.5,2011-06-08 12:42:00,7297
556041,17954.0,2011-06-08 12:44:00,United Kingdom,20728,LUNCH BAG CARS BLUE,3,1.65,4.949999999999999,2011-06-08 12:44:00,7298
556042,14367.0,2011-06-08 12:44:00,United Kingdom,22745,POPPY'S PLAYHOUSE BEDROOM ,2,2.1,4.2,2011-06-08 12:44:00,7298
556043,14078.0,2011-06-08 12:49:00,United Kingdom,22071,SMALL WHITE RETROSPOT MUG IN BOX ,2,3.75,7.5,2011-06-08 12:49:00,7299
556044,15764.0,2011-06-08 12:50:00,United Kingdom,23044,PAPER LANTERN 9 POINT HOLLY STAR S,4,4.15,16.6,2011-06-08 12:50:00,7300
556045,15764.0,2011-06-08 12:54:00,United Kingdom,48111,DOORMAT 3 SMILEY CATS,2,6.75,13.5,2011-06-08 12:54:00,7301
556047,12901.0,2011-06-08 12:57:00,United Kingdom,21915,RED  HARMONICA IN BOX ,24,1.25,30.0,2011-06-08 12:57:00,7302
556048,15609.0,2011-06-08 13:00:00,United Kingdom,47566,PARTY BUNTING,4,4.65,18.6,2011-06-08 13:00:00,7303
556049,16013.0,2011-06-08 13:00:00,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,16,10.95,175.2,2011-06-08 13:00:00,7303
556050,14367.0,2011-06-08 13:04:00,United Kingdom,23107,WHITE WIRE PLANT POT HOLDER,8,2.89,23.12,2011-06-08 13:04:00,7304
556051,13742.0,2011-06-08 13:09:00,United Kingdom,22696,WICKER WREATH LARGE,2,1.95,3.9,2011-06-08 13:09:00,7305
556052,13742.0,2011-06-08 13:14:00,United Kingdom,46000S,POLYESTER FILLER PAD 40x40cm,10,1.45,14.5,2011-06-08 13:14:00,7306
556053,15400.0,2011-06-08 13:15:00,United Kingdom,21932,SCANDINAVIAN PAISLEY PICNIC BAG,30,2.95,88.5,2011-06-08 13:15:00,7307
556054,14561.0,2011-06-08 13:26:00,United Kingdom,21391,FRENCH LAVENDER SCENT HEART,12,2.1,25.200000000000003,2011-06-08 13:26:00,7308
556055,14477.0,2011-06-08 13:33:00,United Kingdom,23200,JUMBO BAG PEARS,100,2.08,208.0,2011-06-08 13:33:00,7309
556056,17841.0,2011-06-08 13:35:00,United Kingdom,23158,SET OF 5 LUCKY CAT MAGNETS ,2,1.85,3.7,2011-06-08 13:35:00,7310
556058,13985.0,2011-06-08 13:54:00,United Kingdom,20725,LUNCH BAG RED RETROSPOT,10,1.65,16.5,2011-06-08 13:54:00,7311
556059,13630.0,2011-06-08 13:56:00,United Kingdom,22178,VICTORIAN GLASS HANGING T-LIGHT,96,1.25,120.0,2011-06-08 13:56:00,7312
556060,14911.0,2011-06-08 14:03:00,EIRE,22969,HOMEMADE JAM SCENTED CANDLES,84,1.45,121.8,2011-06-08 14:03:00,7313
556062,15189.0,2011-06-08 14:06:00,United Kingdom,22427,ENAMEL FLOWER JUG CREAM,24,5.95,142.8,2011-06-08 14:06:00,7314
556063,14587.0,2011-06-08 14:09:00,United Kingdom,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,3.75,3.75,2011-06-08 14:09:00,7315
556064,13777.0,2011-06-08 14:20:00,United Kingdom,21232,STRAWBERRY CERAMIC TRINKET BOX,24,1.25,30.0,2011-06-08 14:20:00,7316
556065,14829.0,2011-06-08 14:29:00,United Kingdom,62086A,PINK RETRO BIG FLOWER BAG,6,1.95,11.7,2011-06-08 14:29:00,7317
556066,16872.0,2011-06-08 14:32:00,United Kingdom,84978,HANGING HEART JAR T-LIGHT HOLDER,150,1.25,187.5,2011-06-08 14:32:00,7318
556067,12748.0,2011-06-08 14:35:00,United Kingdom,21189,WHITE HONEYCOMB PAPER GARLAND ,8,1.65,13.2,2011-06-08 14:35:00,7319
556068,12748.0,2011-06-08 14:39:00,United Kingdom,21402,RED  EGG  SPOON,48,0.12,5.76,2011-06-08 14:39:00,7320
556070,17873.0,2011-06-08 14:51:00,United Kingdom,M,Manual,1,1.25,1.25,2011-06-08 14:51:00,7321
556071,15974.0,2011-06-08 14:52:00,United Kingdom,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,6.75,54.0,2011-06-08 14:52:00,7322
556072,16126.0,2011-06-08 14:57:00,United Kingdom,23126,DOLLCRAFT GIRL AMELIE KIT,12,4.95,59.400000000000006,2011-06-08 14:57:00,7323
556073,16358.0,2011-06-08 15:05:00,United Kingdom,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,3.75,15.0,2011-06-08 15:05:00,7324
556079,18229.0,2011-06-08 15:18:00,United Kingdom,20725,LUNCH BAG RED RETROSPOT,100,1.65,165.0,2011-06-08 15:18:00,7325
556084,17491.0,2011-06-08 15:23:00,United Kingdom,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,36,0.85,30.599999999999998,2011-06-08 15:23:00,7326
556097,15809.0,2011-06-08 15:31:00,United Kingdom,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,7.95,15.9,2011-06-08 15:31:00,7327
556098,16832.0,2011-06-08 15:36:00,United Kingdom,23094,LE GRAND TRAY CHIC SET,5,12.5,62.5,2011-06-08 15:36:00,7328
556099,13162.0,2011-06-08 15:38:00,United Kingdom,23237,SET OF 4 KNICK KNACK TINS LEAVES ,1,4.15,4.15,2011-06-08 15:38:00,7329
556100,15238.0,2011-06-08 16:00:00,United Kingdom,20996,JAZZ HEARTS ADDRESS BOOK,24,0.42,10.08,2011-06-08 16:00:00,7330
556102,13115.0,2011-06-08 16:15:00,United Kingdom,21086,SET/6 RED SPOTTY PAPER CUPS,12,0.65,7.800000000000001,2011-06-08 16:15:00,7331
556103,16011.0,2011-06-08 16:18:00,United Kingdom,23177,TREASURE ISLAND BOOK BOX,1,2.25,2.25,2011-06-08 16:18:00,7332
556104,13875.0,2011-06-08 16:34:00,United Kingdom,23103,BELL HEART DECORATION,24,1.65,39.599999999999994,2011-06-08 16:34:00,7333
556105,13466.0,2011-06-08 16:39:00,United Kingdom,15044A,PINK PAPER PARASOL ,6,2.95,17.700000000000003,2011-06-08 16:39:00,7334
556106,14056.0,2011-06-08 16:54:00,United Kingdom,23275,SET OF 3 HANGING OWLS OLLIE BEAK,3,1.25,3.75,2011-06-08 16:54:00,7335
556107,17360.0,2011-06-08 17:09:00,United Kingdom,22207,FRYING PAN UNION FLAG,1,3.75,3.75,2011-06-08 17:09:00,7336
556109,13741.0,2011-06-09 07:53:00,United Kingdom,22427,ENAMEL FLOWER JUG CREAM,3,5.95,17.85,2011-06-09 07:53:00,7337
556110,13856.0,2011-06-09 08:45:00,United Kingdom,79000,MOROCCAN TEA GLASS,144,0.85,122.39999999999999,2011-06-09 08:45:00,7338
556111,13004.0,2011-06-09 09:16:00,United Kingdom,23170,REGENCY TEA PLATE ROSES ,12,1.65,19.799999999999997,2011-06-09 09:16:00,7339
556112,13265.0,2011-06-09 09:28:00,United Kingdom,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,0.55,13.200000000000001,2011-06-09 09:28:00,7340
556113,13510.0,2011-06-09 09:32:00,United Kingdom,22817,CARD SUKI BIRTHDAY,12,0.42,5.04,2011-06-09 09:32:00,7341
556114,12569.0,2011-06-09 09:36:00,Germany,15044B,BLUE PAPER PARASOL ,6,2.95,17.700000000000003,2011-06-09 09:36:00,7342
556115,15241.0,2011-06-09 09:39:00,United Kingdom,21535,RED RETROSPOT SMALL MILK JUG,6,2.55,15.299999999999999,2011-06-09 09:39:00,7343
556116,15214.0,2011-06-09 09:44:00,United Kingdom,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2.95,29.5,2011-06-09 09:44:00,7344
556118,13811.0,2011-06-09 09:54:00,Germany,POST,POSTAGE,2,18.0,36.0,2011-06-09 09:54:00,7345
556119,12594.0,2011-06-09 10:05:00,Italy,23084,RABBIT NIGHT LIGHT,24,2.08,49.92,2011-06-09 10:05:00,7346
556120,16722.0,2011-06-09 10:06:00,United Kingdom,20726,LUNCH BAG WOODLAND,10,1.65,16.5,2011-06-09 10:06:00,7347
556121,15855.0,2011-06-09 10:09:00,United Kingdom,21171,BATHROOM METAL SIGN ,2,1.45,2.9,2011-06-09 10:09:00,7348
556125,12947.0,2011-06-09 10:20:00,United Kingdom,22382,LUNCH BAG SPACEBOY DESIGN ,10,1.65,16.5,2011-06-09 10:20:00,7349
556126,14911.0,2011-06-09 10:23:00,EIRE,21577,SAVE THE PLANET COTTON TOTE BAG,6,2.25,13.5,2011-06-09 10:23:00,7350
556127,12406.0,2011-06-09 10:23:00,Denmark,22314,OFFICE MUG WARMER CHOC+BLUE,12,2.95,35.400000000000006,2011-06-09 10:23:00,7350
556128,13038.0,2011-06-09 10:31:00,United Kingdom,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,24,4.15,99.60000000000001,2011-06-09 10:31:00,7351
556129,14060.0,2011-06-09 10:46:00,United Kingdom,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,48,1.65,79.19999999999999,2011-06-09 10:46:00,7352
556130,15738.0,2011-06-09 10:48:00,United Kingdom,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,0.64,7.68,2011-06-09 10:48:00,7353
556139,14231.0,2011-06-09 11:05:00,United Kingdom,84078A,SET/4 WHITE RETRO STORAGE CUBES ,2,34.95,69.9,2011-06-09 11:05:00,7354
556179,13756.0,2011-06-09 11:27:00,United Kingdom,23231,WRAP DOILEY DESIGN,25,0.42,10.5,2011-06-09 11:27:00,7355
556181,15407.0,2011-06-09 11:32:00,United Kingdom,16008,SMALL FOLDING SCISSOR(POINTED EDGE),12,0.25,3.0,2011-06-09 11:32:00,7356
556182,16892.0,2011-06-09 11:35:00,United Kingdom,23284,DOORMAT KEEP CALM AND COME IN,1,6.75,6.75,2011-06-09 11:35:00,7357
